;data;hora;chuva;nivel;vazao diaria
396;2021-05-28;20:45:00;0.0;34.0;21.287894736842098
397;2021-05-28;20:30:00;0.0;34.0;21.287894736842098
398;2021-05-28;20:15:00;0.0;34.0;21.287894736842098
399;2021-05-28;20:00:00;0.0;34.0;21.287894736842098
400;2021-05-28;19:45:00;0.0;33.0;21.287894736842098
401;2021-05-28;19:30:00;0.0;33.0;21.287894736842098
402;2021-05-28;19:15:00;0.0;33.0;21.287894736842098
403;2021-05-28;19:00:00;0.0;33.0;21.287894736842098
404;2021-05-28;18:45:00;0.0;33.0;21.287894736842098
405;2021-05-28;18:30:00;0.0;33.0;21.287894736842098
406;2021-05-28;18:15:00;0.0;33.0;21.287894736842098
407;2021-05-28;18:00:00;0.0;33.0;21.287894736842098
408;2021-05-28;17:45:00;0.0;33.0;21.287894736842098
409;2021-05-28;17:30:00;0.0;33.0;21.287894736842098
410;2021-05-28;17:15:00;0.0;33.0;21.287894736842098
411;2021-05-28;17:00:00;0.0;33.0;21.287894736842098
412;2021-05-28;16:45:00;0.0;33.0;21.287894736842098
413;2021-05-28;16:30:00;0.0;33.0;21.287894736842098
414;2021-05-28;16:15:00;0.0;33.0;21.287894736842098
415;2021-05-28;16:00:00;0.0;33.0;21.287894736842098
416;2021-05-28;15:45:00;0.0;33.0;21.287894736842098
417;2021-05-28;15:30:00;0.0;33.0;21.287894736842098
418;2021-05-28;15:15:00;0.0;33.0;21.287894736842098
419;2021-05-28;15:00:00;0.0;33.0;21.287894736842098
420;2021-05-28;14:45:00;0.0;33.0;21.287894736842098
421;2021-05-28;14:30:00;0.0;33.0;21.287894736842098
422;2021-05-28;14:15:00;0.0;33.0;21.287894736842098
423;2021-05-28;14:00:00;0.0;33.0;21.287894736842098
424;2021-05-28;13:45:00;0.0;33.0;21.287894736842098
425;2021-05-28;13:30:00;0.0;33.0;21.287894736842098
426;2021-05-28;13:15:00;0.0;33.0;21.287894736842098
427;2021-05-28;13:00:00;0.0;33.0;21.287894736842098
428;2021-05-28;12:45:00;0.0;34.0;21.287894736842098
429;2021-05-28;12:30:00;0.0;34.0;21.287894736842098
430;2021-05-28;12:15:00;0.0;34.0;21.287894736842098
431;2021-05-28;12:00:00;0.0;34.0;21.287894736842098
432;2021-05-28;11:45:00;0.0;34.0;21.287894736842098
433;2021-05-28;11:30:00;0.0;34.0;21.287894736842098
434;2021-05-28;11:15:00;0.0;34.0;21.287894736842098
